./QF_LIA/prime-cone/prime_cone_sat_19.smt2,integer,567,567322623,21,
./QF_LIA/CAV_2009_benchmarks/smt/30-vars/problem_2__010.smt2,integer,1,12,3,
./QF_LIA/20220307-SMPT/RwMutex-PT-r0010w0010/RC-04.smt2,integer,3,36,5,
./QF_LIA/20220307-SMPT/Kanban-PT-00050/RF-02.smt2,integer,50,50100,9,
./QF_LIA/slacks/15-11.slack.smt2,integer,2,26,5,
./QF_LIA/20220307-SMPT/HouseConstruction-PT-04000/RC-06.smt2,integer,4000,40008000,15,
./QF_LIA/20220307-SMPT/Eratosthenes-PT-200/RF-07.smt2,integer,1,11,3,
./QF_LIA/20220307-SMPT/HouseConstruction-PT-32000/RF-06.smt2,integer,32000,3200064000,18,
./QF_LIA/20220307-SMPT/SmallOperatingSystem-PT-MT1024DC0512/RC-13.smt2,integer,1024,10242048,13,
./QF_LIA/CAV_2009_benchmarks/smt/15-vars/problem__008.smt2,integer,1,12,3,
./QF_LIA/CAV_2009_benchmarks/smt/25-vars/problem__011.smt2,integer,1,12,3,
./QF_LIA/20220307-SMPT/RobotManipulation-PT-00050/RF-03.smt2,integer,100,100200,10,
./QF_LIA/20220307-SMPT/Kanban-PT-05000/RF-06.smt2,integer,5000,500010000,16,
./QF_LIA/20220307-SMPT/Diffusion2D-PT-D10N050/RC-08.smt2,integer,50,50100,9,
./QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/35-vars/v35_problem__006.smt2.slack.smt2,integer,2,28,5,
./QF_LIA/calypto/problem-005844.cvc.1.smt2,integer,18446744073709551616,18446744073709551616340282366920938463481821351505477763072,131,
./QF_LIA/20220307-SMPT/Diffusion2D-PT-D10N150/RF-09.smt2,integer,150,150300,11,
./QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/40-vars/v40_problem__002.smt2.slack.smt2,integer,2,28,5,
./QF_LIA/dillig/30-29.smt2,integer,3,351,8,
./QF_LIA/CAV_2009_benchmarks/smt/30-vars/problem__014.smt2,integer,1,12,3,
./QF_LIA/20220307-SMPT/Diffusion2D-PT-D05N350/RC-06.smt2,integer,350,350700,12,
./QF_LIA/20220307-SMPT/SwimmingPool-PT-02/RF-10.smt2,integer,40,4080,9,
./QF_LIA/20220307-SMPT/SharedMemory-PT-000005/RC-10.smt2,integer,3,36,5,
./QF_LIA/slacks/25-29.slack.smt2,integer,3,312,6,
./QF_LIA/20220307-SMPT/2PhLockVParam/RF-09.smt2,integer,10000,1000020000,17,
./QF_LIA/slacks/25-26.slack.smt2,integer,3,312,6,
./QF_LIA/20220307-SMPT/MAPK-PT-00020/RF-15.smt2,integer,20,2040,8,
./QF_LIA/slacks/25-19.slack.smt2,integer,3,315,6,
./QF_LIA/20220307-SMPT/SmallOperatingSystem-PT-MT8192DC4096/RC-05.smt2,integer,8192,819216384,16,
./QF_LIA/dillig/15-4.smt2,integer,3,336,8,
./QF_LIA/20220307-SMPT/Kanban-PT-10000/RF-03.smt2,integer,10000,1000020000,17,
./QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/15-vars/v15_problem_2__004.smt2.slack.smt2,integer,2,28,5,
./QF_LIA/20220307-SMPT/HouseConstruction-PT-16000/RF-01.smt2,integer,16000,1600032000,17,
./QF_LIA/CAV_2009_benchmarks/smt/35-vars/problem__020.smt2,integer,1,12,3,
./QF_LIA/20220307-SMPT/RwMutex-PT-r0010w0020/RF-04.smt2,integer,1,12,3,
./QF_LIA/20220307-SMPT/HouseConstruction-PT-00005/RC-04.smt2,integer,5,510,6,
./QF_LIA/20220307-SMPT/CircularTrains-PT-096/RF-12.smt2,integer,32,3264,8,
./QF_LIA/20220307-SMPT/FMS-PT-20000/RF-15.smt2,integer,20000,2000040000,18,
./QF_LIA/20220307-SMPT/Kanban-PT-00005/RC-03.smt2,integer,5,510,6,
./QF_LIA/20220307-SMPT/RwMutex-PT-r0010w0020/RC-09.smt2,integer,2,24,4,
./QF_LIA/slacks/30-14.slack.smt2,integer,2,26,5,
./QF_LIA/20220307-SMPT/CircularTrains-PT-012/RF-05.smt2,integer,4,48,5,
./QF_LIA/20220307-SMPT/Diffusion2D-PT-D10N010/RF-05.smt2,integer,10,1020,7,
./QF_LIA/CAV_2009_benchmarks/smt/30-vars/problem__027.smt2,integer,1,12,3,
./QF_LIA/20220307-SMPT/CircularTrains-PT-096/RC-13.smt2,integer,32,3264,8,
./QF_LIA/20180326-Bromberger/unbd-sage/unbd025v30c/unbd-sage23.smt2,integer,840,840625800,22,
./QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/40-vars/v40_problem_2__023.smt2.slack.smt2,integer,2,28,5,
./QF_LIA/20220307-SMPT/RobotManipulation-PT-00010/RC-12.smt2,integer,20,2040,8,
./QF_LIA/CAV_2009_benchmarks/coef-size/smt/size-70/problem__004.smt2,integer,69,699384,16,
./QF_LIA/20220307-SMPT/SwimmingPool-PT-06/RC-08.smt2,integer,120,120240,10,
./QF_LIA/20220307-SMPT/ERK-PT-100000/RF-11.smt2,integer,100000,100000200000,20,
./QF_LIA/dillig/25-23.smt2,integer,3,342,8,
./QF_LIA/mathsat/FISCHER8-1-fair.smt2,integer,10,1020,7,
./QF_LIA/CAV_2009_benchmarks/smt/35-vars/problem_2__010.smt2,integer,1,12,3,
./QF_LIA/20220307-SMPT/FMS-PT-50000/RF-06.smt2,integer,50000,50000100000,19,
./QF_LIA/dillig/35-27.smt2,integer,3,363,8,
./QF_LIA/20220307-SMPT/SwimmingPool-PT-10/RF-00.smt2,integer,200,200400,11,
./QF_LIA/20220307-SMPT/Eratosthenes-PT-010/RC-09.smt2,integer,3,33,4,
./QF_LIA/20220307-SMPT/RobotManipulation-PT-00200/RC-13.smt2,integer,400,400800,12,
./QF_LIA/20220307-SMPT/RobotManipulation-PT-00001/RF-11.smt2,integer,2,24,4,
./QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/40-vars/v40_problem__030.smt2.slack.smt2,integer,2,28,5,
./QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/25-vars/v25_problem_2__023.smt2.slack.smt2,integer,3,318,7,
./QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/45-vars/v45_problem_2__034.smt2.slack.smt2,integer,2,28,5,
./QF_LIA/dillig/35-17.smt2,integer,3,366,9,
./QF_LIA/20220307-SMPT/ERK-PT-000100/RC-04.smt2,integer,100,100200,10,
./QF_LIA/20220307-SMPT/SwimmingPool-PT-02/RC-09.smt2,integer,40,4080,9,
./QF_LIA/CAV_2009_benchmarks/smt/30-vars/problem_2__009.smt2,integer,1,12,3,
./QF_LIA/20220307-SMPT/Referendum-PT-0050/RF-00.smt2,integer,1,12,3,
./QF_LIA/CAV_2009_benchmarks/smt/25-vars/problem_2__016.smt2,integer,1,12,3,
./QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/45-vars/v45_problem_2__018.smt2.slack.smt2,integer,2,28,5,
./QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/45-vars/v45_problem__021.smt2.slack.smt2,integer,2,28,5,
./QF_LIA/20220307-SMPT/ERK-PT-000001/RC-11.smt2,integer,1,12,3,
./QF_LIA/20220307-SMPT/SwimmingPool-PT-03/RC-10.smt2,integer,60,60120,9,
./QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/35-vars/v35_problem__021.smt2.slack.smt2,integer,3,318,7,
./QF_LIA/dillig/45-34.smt2,integer,4,4108,9,
./QF_LIA/20220307-SMPT/HouseConstruction-PT-00100/RC-15.smt2,integer,100,100200,10,
./QF_LIA/20220307-SMPT/MAPK-PT-00008/RF-11.smt2,integer,-8,-8-16,6,
./QF_LIA/CAV_2009_benchmarks/smt/35-vars/problem_2__007.smt2,integer,1,12,3,
./QF_LIA/20220307-SMPT/Kanban-PT-05000/RC-10.smt2,integer,5000,500010000,16,
./QF_LIA/20220307-SMPT/DatabaseWithMutex-PT-02/RF-15.smt2,integer,1,12,3,
./QF_LIA/20220307-SMPT/ERK-PT-100000/RF-05.smt2,integer,100000,100000200000,20,
./QF_LIA/20220307-SMPT/Diffusion2D-PT-D10N200/RC-09.smt2,integer,200,200400,11,
./QF_LIA/20220307-SMPT/HouseConstruction-PT-00500/RC-06.smt2,integer,500,5001000,12,
./QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/25-vars/v25_problem__018.smt2.slack.smt2,integer,3,318,7,
./QF_LIA/20220307-SMPT/ERK-PT-100000/RC-04.smt2,integer,100000,100000200000,20,
./QF_LIA/20220307-SMPT/Diffusion2D-PT-D10N200/RF-10.smt2,integer,200,200400,11,
./QF_LIA/20220307-SMPT/HouseConstruction-PT-32000/RC-12.smt2,integer,32000,3200064000,18,
./QF_LIA/20220307-SMPT/Diffusion2D-PT-D20N150/RC-03.smt2,integer,150,150300,11,
./QF_LIA/20220307-SMPT/HouseConstruction-PT-00002/RC-14.smt2,integer,2,24,4,
./QF_LIA/20220307-SMPT/HouseConstruction-PT-00010/RC-09.smt2,integer,10,1020,7,
./QF_LIA/20220307-SMPT/Diffusion2D-PT-D20N010/RF-05.smt2,integer,10,1020,7,
./QF_LIA/20220307-SMPT/Diffusion2D-PT-D20N100/RC-05.smt2,integer,100,100200,10,
./QF_LIA/slacks/30-29.slack.smt2,integer,3,312,6,
./QF_LIA/20220307-SMPT/Sudoku-PT-AN01/RC-09.smt2,integer,1,12,3,
./QF_LIA/20220307-SMPT/RwMutex-PT-r0010w0050/RF-15.smt2,integer,1,12,3,
./QF_LIA/20220307-SMPT/Diffusion2D-PT-D20N150/RC-14.smt2,integer,150,150300,11,
./QF_LIA/bofill-scheduling/SMT_real_LIA/ex7940_2400_100.smt2,integer,10000,1000034000,18,
./QF_LIA/20220307-SMPT/FMS-PT-00020/RC-08.smt2,integer,20,2040,8,
./QF_LIA/bofill-scheduling/SMT_real_LIA/ex6140_2400_100.smt2,integer,10000,1000034000,18,
./QF_LIA/20220307-SMPT/Kanban-PT-00100/RC-09.smt2,integer,100,100200,10,
./QF_LIA/slacks/15-12.slack.smt2,integer,2,26,5,
./QF_LIA/20220307-SMPT/CircularTrains-PT-192/RF-06.smt2,integer,64,64128,9,
./QF_LIA/20220307-SMPT/Referendum-PT-0200/RC-08.smt2,integer,1,12,3,
./QF_LIA/bofill-scheduling/SMT_real_LIA/ex7040_2400_100.smt2,integer,10000,1000034000,18,
./QF_LIA/CAV_2009_benchmarks/smt/35-vars/problem_2__023.smt2,integer,1,12,3,
./QF_LIA/20220307-SMPT/Referendum-PT-0200/RC-09.smt2,integer,1,12,3,
./QF_LIA/20220307-SMPT/MAPK-PT-02560/RF-11.smt2,integer,2560,25605120,15,
./QF_LIA/20220307-SMPT/Diffusion2D-PT-D05N010/RF-09.smt2,integer,10,1020,7,
./QF_LIA/bofill-scheduling/SMT_real_LIA/ex9620_2400_100.smt2,integer,10000,1000034000,18,
./QF_LIA/20220307-SMPT/Diffusion2D-PT-D20N150/RC-15.smt2,integer,150,150300,11,
./QF_LIA/20220307-SMPT/Diffusion2D-PT-D05N250/RC-04.smt2,integer,250,250500,11,
./QF_LIA/bofill-scheduling/SMT_real_LIA/ex8160_2400_100.smt2,integer,10000,1000034000,18,
./QF_LIA/bofill-scheduling/SMT_real_LIA/ex8440_2400_100.smt2,integer,10000,1000034000,18,
./QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/coef-size/smt/size-70/c70_problem__002.smt2.slack.smt2,integer,109,10923762,17,
./QF_LIA/bofill-scheduling/SMT_real_LIA/ex9080_2400_100.smt2,integer,10000,1000034000,18,
./QF_LIA/20220307-SMPT/Kanban-PT-00500/RF-15.smt2,integer,500,5001000,12,
./QF_LIA/20180326-Bromberger/unbd-sage/unbd010v15c/unbd-sage20.smt2,integer,170,17041820,18,
./QF_LIA/20220307-SMPT/IOTPpurchase-PT-C12M10P15D17/RC-00.smt2,integer,17,1734,8,
./QF_LIA/20220307-SMPT/Diffusion2D-PT-D05N200/RF-07.smt2,integer,200,200400,11,
./QF_LIA/20220307-SMPT/Kanban-PT-00010/RC-03.smt2,integer,10,1020,7,
./QF_LIA/20220307-SMPT/Kanban-PT-05000/RF-03.smt2,integer,5000,500010000,16,
./QF_LIA/20220307-SMPT/HouseConstruction-PT-04000/RF-15.smt2,integer,4000,40008000,15,
./QF_LIA/20220307-SMPT/FMS-PT-02000/RF-13.smt2,integer,2000,20004000,14,
./QF_LIA/calypto/problem-004303.cvc.1.smt2,integer,4294967296,429496729618446744078004518912,67,
./QF_LIA/dillig/15-10.smt2,integer,3,333,8,
./QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/25-vars/v25_problem_2__026.smt2.slack.smt2,integer,2,28,5,
./QF_LIA/slacks/15-6.slack.smt2,integer,4,420,7,
./QF_LIA/bofill-scheduling/SMT_real_LIA/ex6640_2400_100.smt2,integer,10000,1000034000,18,
./QF_LIA/20220307-SMPT/Kanban-PT-50000/RC-05.smt2,integer,50000,50000100000,19,
./QF_LIA/20220307-SMPT/RobotManipulation-PT-05000/RC-12.smt2,integer,10000,1000020000,17,
./QF_LIA/bofill-scheduling/SMT_real_LIA/ex5980_2400_100.smt2,integer,10000,1000034000,18,
./QF_LIA/convert/convert-jpg2gif-query-1142.smt2,integer,4294967296,429496729618447025557276196864,67,
./QF_LIA/20220307-SMPT/Kanban-PT-50000/RC-14.smt2,integer,50000,50000100000,19,
./QF_LIA/slacks/25-23.slack.smt2,integer,3,312,6,
./QF_LIA/20220307-SMPT/SmallOperatingSystem-PT-MT0128DC0064/RC-07.smt2,integer,128,128256,10,
./QF_LIA/20220307-SMPT/Kanban-PT-00100/RF-06.smt2,integer,100,100200,10,
./QF_LIA/convert/convert-jpg2gif-query-1170.smt2,integer,4294967296,429496729618447025557276196864,67,
./QF_LIA/bofill-scheduling/SMT_real_LIA/ex7180_2400_100.smt2,integer,10000,1000034000,18,
./QF_LIA/bofill-scheduling/SMT_real_LIA/ex6160_2400_100.smt2,integer,10000,1000034000,18,
./QF_LIA/CAV_2009_benchmarks/smt/35-vars/problem_2__015.smt2,integer,1,12,3,
./QF_LIA/20220307-SMPT/Diffusion2D-PT-D20N050/RF-00.smt2,integer,50,50100,9,
./QF_LIA/20220307-SMPT/RwMutex-PT-r0010w0020/RF-07.smt2,integer,1,12,3,
./QF_LIA/bofill-scheduling/SMT_random_LIA/ex15600_2600_100.smt2,integer,15600,1560051768,18,
./QF_LIA/20220307-SMPT/SwimmingPool-PT-05/RF-10.smt2,integer,100,100200,10,
./QF_LIA/bofill-scheduling/SMT_real_LIA/ex7680_2400_100.smt2,integer,10000,1000034000,18,
./QF_LIA/20220307-SMPT/SmallOperatingSystem-PT-MT0064DC0032/RC-09.smt2,integer,64,64128,9,
./QF_LIA/20220307-SMPT/RwMutex-PT-r0010w0050/RF-04.smt2,integer,1,12,3,
./QF_LIA/rings_preprocessed/ring_2exp4_9vars_8ite_unsat.smt2,integer,256,256373248,21,
./QF_LIA/bofill-scheduling/SMT_random_LIA/ex28600_2600_100.smt2,integer,28600,2860090768,19,
./QF_LIA/bofill-scheduling/SMT_random_LIA/ex24700_2600_100.smt2,integer,24700,2470079068,19,
./QF_LIA/20220307-SMPT/Referendum-PT-0200/RF-04.smt2,integer,1,12,3,
./QF_LIA/20220307-SMPT/FMS-PT-00100/RF-11.smt2,integer,100,100200,10,
./QF_LIA/rings_preprocessed/ring_2exp10_6vars_3ite_unsat.smt2,integer,8192,8192260530176,30,
./QF_LIA/20220307-SMPT/MAPK-PT-00008/RC-05.smt2,integer,-8,-8-16,6,
./QF_LIA/bofill-scheduling/SMT_real_LIA/ex7000_2400_100.smt2,integer,10000,1000034000,18,
./QF_LIA/convert/convert-jpg2gif-query-1194.smt2,integer,4294967296,429496729664570974340258988032,68,
./QF_LIA/rings_preprocessed/ring_2exp16_8vars_6ite_unsat.smt2,integer,1048576,10485763917279657984,44,
./QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/30-vars/v30_problem__002.smt2.slack.smt2,integer,3,318,7,
./QF_LIA/20220307-SMPT/RwMutex-PT-r0010w0100/RC-10.smt2,integer,1,12,3,
./QF_LIA/20220307-SMPT/SharedMemory-PT-000005/RC-05.smt2,integer,1,12,3,
./QF_LIA/20220307-SMPT/Sudoku-PT-BN01/RC-11.smt2,integer,3,36,5,
./QF_LIA/20220307-SMPT/SmallOperatingSystem-PT-MT1024DC0256/RF-10.smt2,integer,1024,10242048,13,
./QF_LIA/20220307-SMPT/Eratosthenes-PT-010/RC-12.smt2,integer,1,11,3,
./QF_LIA/slacks/25-3.slack.smt2,integer,2,26,5,
./QF_LIA/CAV_2009_benchmarks/smt/35-vars/problem__019.smt2,integer,1,12,3,
./QF_LIA/20220307-SMPT/Diffusion2D-PT-D05N010/RC-05.smt2,integer,10,1020,7,
./QF_LIA/rings/ring_2exp10_7vars_3ite_unsat.smt2,integer,65536,655365242912768,35,
./QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/35-vars/v35_problem_2__032.smt2.slack.smt2,integer,2,28,5,
./QF_LIA/20220307-SMPT/RobotManipulation-PT-00002/RC-07.smt2,integer,4,48,5,
./QF_LIA/20220307-SMPT/RwMutex-PT-r0010w0100/RC-03.smt2,integer,1,12,3,
./QF_LIA/20220307-SMPT/RobotManipulation-PT-00200/RC-12.smt2,integer,400,400800,12,
./QF_LIA/CAV_2009_benchmarks/smt/10-vars/problem__018.smt2,integer,1,12,3,
./QF_LIA/bofill-scheduling/SMT_real_LIA/ex7700_2400_100.smt2,integer,10000,1000034000,18,
./QF_LIA/dillig/15-13.smt2,integer,3,330,7,
./QF_LIA/2019-ezsmt/weightedSequence/15-treeWeight-228-8leaves.smt2,integer,228,228456,11,
./QF_LIA/CAV_2009_benchmarks/smt/35-vars/problem_2__029.smt2,integer,1,12,3,
./QF_LIA/20220307-SMPT/SmallOperatingSystem-PT-MT0512DC0128/RF-11.smt2,integer,512,5121024,12,
./QF_LIA/20220307-SMPT/RwMutex-PT-r0100w0010/RF-04.smt2,integer,1,12,3,
./QF_LIA/20220307-SMPT/Diffusion2D-PT-D30N150/RF-09.smt2,integer,150,150300,11,
./QF_LIA/20220307-SMPT/IOTPpurchase-PT-C12M10P15D17/RF-10.smt2,integer,17,1734,8,
./QF_LIA/20220307-SMPT/HouseConstruction-PT-00200/RC-04.smt2,integer,200,200400,11,
./QF_LIA/20220307-SMPT/Diffusion2D-PT-D30N010/RF-11.smt2,integer,10,1020,7,
./QF_LIA/20220307-SMPT/Diffusion2D-PT-D30N150/RF-04.smt2,integer,150,150300,11,
./QF_LIA/rings/ring_2exp4_9vars_4ite_unsat.smt2,integer,4096,409622939648,27,
./QF_LIA/bofill-scheduling/SMT_random_LIA/ex17300_2600_100.smt2,integer,17300,1730056868,18,
./QF_LIA/CAV_2009_benchmarks/smt/35-vars/problem_2__027.smt2,integer,1,12,3,
./QF_LIA/20220307-SMPT/Diffusion2D-PT-D30N100/RC-11.smt2,integer,100,100200,10,
./QF_LIA/20220307-SMPT/Diffusion2D-PT-D20N150/RC-12.smt2,integer,150,150300,11,
./QF_LIA/20220307-SMPT/SwimmingPool-PT-07/RC-08.smt2,integer,140,140280,11,
./QF_LIA/20180326-Bromberger/unbd-sage/unbd050v55c/unbd-sage22.smt2,integer,974,9742596684,24,
./QF_LIA/20220307-SMPT/Diffusion2D-PT-D20N010/RC-03.smt2,integer,10,1020,7,
./QF_LIA/rings_preprocessed/ring_2exp16_6vars_3ite_unsat.smt2,integer,524288,5242881065182822400,42,
./QF_LIA/20180326-Bromberger/unbd-sage/unbd100v110c/unbd-sage6.smt2,integer,6163,616381499512,29,
./QF_LIA/20220307-SMPT/RobotManipulation-PT-00500/RC-02.smt2,integer,1000,10002000,13,
./QF_LIA/20220307-SMPT/Diffusion2D-PT-D30N150/RC-02.smt2,integer,150,150300,11,
./QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/35-vars/v35_problem__018.smt2.slack.smt2,integer,2,28,5,
./QF_LIA/20220307-SMPT/ERK-PT-100000/RF-00.smt2,integer,100000,100000200000,20,
./QF_LIA/20220307-SMPT/IOTPpurchase-PT-C01M01P01D01/RF-13.smt2,integer,1,12,3,
./QF_LIA/20220307-SMPT/HouseConstruction-PT-32000/RF-10.smt2,integer,32000,3200064000,18,
./QF_LIA/bofill-scheduling/SMT_real_LIA/ex8580_2400_100.smt2,integer,10000,1000034000,18,
./QF_LIA/20220307-SMPT/Kanban-PT-02000/RC-08.smt2,integer,2000,20004000,14,
./QF_LIA/20220307-SMPT/NeighborGrid-PT-d3n3m1t11/RF-12.smt2,integer,27,2754,8,
./QF_LIA/CAV_2009_benchmarks/smt/20-vars/problem__006.smt2,integer,1,12,3,
./QF_LIA/20220307-SMPT/Eratosthenes-PT-010/RC-02.smt2,integer,1,11,3,
./QF_LIA/bofill-scheduling/SMT_real_LIA/ex5700_2400_100.smt2,integer,10000,1000034000,18,
./QF_LIA/20220307-SMPT/SmallOperatingSystem-PT-MT4096DC1024/RC-06.smt2,integer,4096,40968192,15,
./QF_LIA/20220307-SMPT/SharedMemory-PT-000020/RF-03.smt2,integer,1,12,3,
./QF_LIA/20220307-SMPT/Diffusion2D-PT-D30N050/RF-13.smt2,integer,50,50100,9,
./QF_LIA/CAV_2009_benchmarks/smt/10-vars/problem_2__007.smt2,integer,1,12,3,
./QF_LIA/bofill-scheduling/SMT_real_LIA/ex9660_2400_100.smt2,integer,10000,1000034000,18,
./QF_LIA/20220307-SMPT/SwimmingPool-PT-01/RF-08.smt2,integer,20,2040,8,
./QF_LIA/20220307-SMPT/CircularTrains-PT-192/RC-14.smt2,integer,64,64128,9,
./QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/20-vars/v20_problem__022.smt2.slack.smt2,integer,2,28,5,
./QF_LIA/CAV_2009_benchmarks/smt/40-vars/problem_2__029.smt2,integer,1,12,3,
./QF_LIA/CAV_2009_benchmarks/smt/35-vars/problem_2__022.smt2,integer,1,12,3,
./QF_LIA/20220307-SMPT/FMS-PT-50000/RF-13.smt2,integer,50000,50000100000,19,
./QF_LIA/20220307-SMPT/Diffusion2D-PT-D10N200/RC-06.smt2,integer,200,200400,11,
./QF_LIA/20220307-SMPT/SmallOperatingSystem-PT-MT1024DC0256/RC-11.smt2,integer,1024,10242048,13,
./QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/20-vars/v20_problem_2__025.smt2.slack.smt2,integer,3,318,7,
./QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/15-vars/v15_problem_2__013.smt2.slack.smt2,integer,2,28,5,
./QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/40-vars/v40_problem__009.smt2.slack.smt2,integer,3,318,7,
./QF_LIA/20220307-SMPT/BART-PT-005/RF-00.smt2,integer,1,12,3,
