./QF_NRA/meti-tarski/exp/problem/10/3/weak/exp-problem-10-3-weak-chunk-0057.smt2,real,13,1,1313,3,4,5,
./QF_NRA/20200911-Pine/1599122158690319000.smt2,real,982,2,982982,8,5,10,
./QF_NRA/meti-tarski/sin/problem/7/sin-problem-7-chunk-0180.smt2,real,39916801,7,3991680139916801,84,5,86,
./QF_NRA/meti-tarski/Chua/1/VC1/L/Chua-1-VC1-L-chunk-0045.smt2,real,1771,3,17711771,8,5,10,
./QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0098.smt2,real,3600000000000000000000001,24,36000000000000000000000013600000000000000000000001,153,10,155,
./QF_NRA/meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0530.smt2,real,17200,4,1720017200,42,8,44,
./QF_NRA/meti-tarski/exp/problem/10/3/exp-problem-10-3-chunk-0156.smt2,real,1513,3,15131513,15,6,17,
./QF_NRA/meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0704.smt2,real,12013,4,1201312013,33,7,35,
./QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0159.smt2,real,4,1,44,5,4,7,
./QF_NRA/meti-tarski/atan/problem/2/weak2/atan-problem-2-weak2-chunk-0134.smt2,real,158,2,158158,12,6,14,
./QF_NRA/zankl/matrix-1-all-30.smt2,real,1,1,11,4,2,6,
./QF_NRA/20211101-Geogebra/IsoTriangle-Bottema1_1a.smt2,real,3,1,33,2,3,4,
./QF_NRA/meti-tarski/atan/problem/2/weak/atan-problem-2-weak-chunk-0205.smt2,real,3,1,33,4,4,6,
./QF_NRA/meti-tarski/cos/problem/5/cos-problem-5-chunk-0029.smt2,real,31415928,7,3141592831415928,21,7,23,
./QF_NRA/20180501-Economics-Mulligan/MulliganEconomicsModel0065e.smt2,real,2,1,22,3,3,5,
./QF_NRA/meti-tarski/sqrt/1mcosq/7/sqrt-1mcosq-7-chunk-0137.smt2,real,479001601,8,479001601479001601,104,5,106,
./QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0085.smt2,real,2,1,22,3,3,5,
./QF_NRA/meti-tarski/Chua/2/VC1/L/Chua-2-VC1-L-chunk-0031.smt2,real,1571,3,15711571,7,5,9,
./QF_NRA/meti-tarski/sqrt/problem/13/vars5/sqrt-problem-13-vars5-chunk-0023.smt2,real,6,1,66,2,4,4,
./QF_NRA/meti-tarski/Chua/2/VC2/U/Chua-2-VC2-U-chunk-0072.smt2,real,122070312500001,14,122070312500001122070312500001,118,8,120,
./QF_NRA/meti-tarski/sqrt/1mcosq/7/sqrt-1mcosq-7-chunk-0142.smt2,real,87178291201,10,8717829120187178291201,150,6,152,
./QF_NRA/meti-tarski/exp/problem/10/3/weak/exp-problem-10-3-weak-chunk-0141.smt2,real,121,2,121121,8,5,10,
./QF_NRA/meti-tarski/sqrt/1mcosq/7/sqrt-1mcosq-7-chunk-0090.smt2,real,31415928,7,3141592831415928,44,5,46,
./QF_NRA/meti-tarski/Chua/2/IL/L/Chua-2-IL-L-chunk-0073.smt2,real,624000000000001,14,624000000000001624000000000001,68,7,70,
./QF_NRA/meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0271.smt2,real,2,1,22,3,3,5,
./QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0035.smt2,real,120000000000000000001,20,120000000000000000001120000000000000000001,85,9,87,
./QF_NRA/20200911-Pine/1599121862252472000.smt2,real,101,2,101101,7,4,9,
./QF_NRA/meti-tarski/sqrt/problem/sqrt-problem-Melquiond2-chunk-0072.smt2,real,409601,5,409601409601,15,5,17,
./QF_NRA/meti-tarski/sqrt/1mcosq/8/sqrt-1mcosq-8-chunk-0200.smt2,real,316352583106560001,17,316352583106560001316352583106560001,425,7,427,
./QF_NRA/meti-tarski/Lyapunov/Lyapunov1a-chunk-0014.smt2,real,17201,4,1720117201,14,6,16,
./QF_NRA/meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0670.smt2,real,1870,3,18701870,33,7,35,
./QF_NRA/meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0255.smt2,real,820,2,820820,16,7,18,
./QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0233.smt2,real,1800060000000000000000001,24,18000600000000000000000011800060000000000000000001,151,9,153,
./QF_NRA/meti-tarski/polypaver/bench-sqrt-3d/polypaver-bench-sqrt-3d-chunk-0473.smt2,real,16,1,1616,7,5,9,
./QF_NRA/meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0586.smt2,real,-8,1,-8-8,7,5,9,
./QF_NRA/meti-tarski/sin/problem/7/sin-problem-7-chunk-0182.smt2,real,39916801,7,3991680139916801,84,5,86,
./QF_NRA/meti-tarski/exp/problem/10/3/weak/exp-problem-10-3-weak-chunk-0172.smt2,real,121,2,121121,12,6,14,
./QF_NRA/20200911-Pine/1599121902443868000.smt2,real,982,2,982982,18,5,20,
./QF_NRA/meti-tarski/sin/cos/sin-cos-346-b-chunk-0516.smt2,real,31415928,7,3141592831415928,56,8,58,
./QF_NRA/meti-tarski/exp/problem/10/3/weak/exp-problem-10-3-weak-chunk-0225.smt2,real,260919263233,11,260919263233260919263233,154,10,156,
./QF_NRA/meti-tarski/CONVOI2/CONVOI2-chunk-0011.smt2,real,152,2,152152,4,5,6,
./QF_NRA/meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0234.smt2,real,-8,1,-8-8,7,5,9,
./QF_NRA/meti-tarski/sqrt/problem/13/sqrt1/sqrt-problem-13-sqrt1-chunk-0072.smt2,real,1544,3,15441544,12,6,14,
./QF_NRA/meti-tarski/atan/problem/2/atan-problem-2-chunk-0042.smt2,real,3,1,33,4,4,6,
./QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0385.smt2,real,4,1,44,5,4,7,
./QF_NRA/meti-tarski/atan/problem/2/weak/atan-problem-2-weak-chunk-0196.smt2,real,158,2,158158,10,6,12,
./QF_NRA/meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0155.smt2,real,4,1,44,3,4,5,
./QF_NRA/meti-tarski/sqrt/1mcosq/8/sqrt-1mcosq-8-chunk-0332.smt2,real,174356582401,11,174356582401174356582401,187,7,189,
./QF_NRA/meti-tarski/sin/cos/sin-cos-346-b-chunk-0077.smt2,real,87178291201,10,8717829120187178291201,150,9,152,
./QF_NRA/meti-tarski/Chua/2/VC1/L/Chua-2-VC1-L-chunk-0053.smt2,real,1571,3,15711571,7,5,9,
./QF_NRA/meti-tarski/Chua/1/IL/U/Chua-1-IL-U-chunk-0017.smt2,real,290,2,290290,5,5,7,
./QF_NRA/meti-tarski/sin/cos/sin-cos-346-b-chunk-0399.smt2,real,31415928,7,3141592831415928,44,5,46,
./QF_NRA/zankl/matrix-1-all-41.smt2,real,1,1,11,4,2,6,
./QF_NRA/meti-tarski/exp/problem/10/2/exp-problem-10-2-chunk-0175.smt2,real,241,2,241241,8,6,10,
./QF_NRA/meti-tarski/Chua/1/IL/U/Chua-1-IL-U-chunk-0078.smt2,real,14551915228366851806640625000000000000000000000000001,52,1455191522836685180664062500000000000000000000000000114551915228366851806640625000000000000000000000000001,683,9,685,
./QF_NRA/meti-tarski/Chua/2/IL/U/Chua-2-IL-U-chunk-0095.smt2,real,39000000000000000000000000000000000000000000000000000001,55,3900000000000000000000000000000000000000000000000000000139000000000000000000000000000000000000000000000000000001,808,11,810,
./QF_NRA/meti-tarski/atan/problem/2/sqrt/weak/atan-problem-2-sqrt-weak-chunk-0086.smt2,real,158,2,158158,8,5,10,
./QF_NRA/20200911-Pine/1599121903974444000.smt2,real,982,2,982982,18,5,20,
./QF_NRA/meti-tarski/Chua/1/IL/L/Chua-1-IL-L-chunk-0063.smt2,real,156250001,8,156250001156250001,24,6,26,
./QF_NRA/meti-tarski/atan/problem/2/weak2/atan-problem-2-weak2-chunk-0061.smt2,real,158,2,158158,12,6,14,
./QF_NRA/hycomp/ball_count_2d_plain.01.seq_lazy_linear_enc_global_8.smt2,real,11,1,1111,3,4,5,
./QF_NRA/20220314-Uncu/Rational_Function_Proof_Calls_With_Disjunctive_Denominator_Simplifications/DDC_ProveIneq_ISSAC05_LevinRHSc.smt2,real,5,1,55,3,4,5,
./QF_NRA/meti-tarski/sqrt/1mcosq/8/sqrt-1mcosq-8-chunk-0273.smt2,real,809280523999877529600001,23,809280523999877529600001809280523999877529600001,667,8,669,
./QF_NRA/meti-tarski/exp/problem/10/2/exp-problem-10-2-chunk-0219.smt2,real,241,2,241241,10,6,12,
./QF_NRA/meti-tarski/sin/cos/sin-cos-346-b-chunk-0353.smt2,real,31415928,7,3141592831415928,74,7,76,
./QF_NRA/meti-tarski/sin/344/3/sin-344-3-chunk-0067.smt2,real,5041,3,50415041,24,6,26,
./QF_NRA/meti-tarski/exp/problem/10/3/weak/exp-problem-10-3-weak-chunk-0124.smt2,real,2305,3,23052305,21,7,23,
./QF_NRA/20211101-Geogebra/IsoRightTriangle-Bottema1_15b.smt2,real,5,1,55,3,4,5,
./QF_NRA/meti-tarski/Chua/2/IL/L/Chua-2-IL-L-chunk-0110.smt2,real,79872000000000000001,19,7987200000000000000179872000000000000001,141,8,143,
./QF_NRA/meti-tarski/Chua/1/VC1/L/Chua-1-VC1-L-chunk-0019.smt2,real,1771,3,17711771,8,5,10,
./QF_NRA/zankl/gen-09.smt2,real,3,1,33,2,3,4,
./QF_NRA/meti-tarski/atan/problem/2/weak/atan-problem-2-weak-chunk-0060.smt2,real,3,1,33,4,4,6,
./QF_NRA/meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0253.smt2,real,2,1,22,3,3,5,
./QF_NRA/meti-tarski/polypaver/bench-sqrt-3d/polypaver-bench-sqrt-3d-chunk-0491.smt2,real,16,1,1616,7,5,9,
./QF_NRA/meti-tarski/Chua/2/IL/L/Chua-2-IL-L-chunk-0056.smt2,real,624000000000001,14,624000000000001624000000000001,68,7,70,
./QF_NRA/meti-tarski/exp/problem/10/2/exp-problem-10-2-chunk-0052.smt2,real,6,1,66,2,3,4,
./QF_NRA/meti-tarski/sqrt/1mcosq/8/sqrt-1mcosq-8-chunk-0207.smt2,real,7600054456551997440001,21,76000544565519974400017600054456551997440001,609,8,611,
./QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0251.smt2,real,4,1,44,5,4,7,
./QF_NRA/meti-tarski/asin/8/vars4/asin-8-vars4-chunk-0040.smt2,real,3,1,33,2,3,4,
./QF_NRA/meti-tarski/polypaver/sqrt-circles/2a/polypaver-sqrt-circles-2a-chunk-0016.smt2,real,3,1,33,2,3,4,
./QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0320.smt2,real,4,1,44,5,4,7,
./QF_NRA/meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0619.smt2,real,316,2,316316,12,6,14,
./QF_NRA/meti-tarski/Chua/1/VC2/L/Chua-1-VC2-L-chunk-0063.smt2,real,38146972656250000000000000001,28,3814697265625000000000000000138146972656250000000000000001,200,8,202,
./QF_NRA/meti-tarski/sin/problem/7/sin-problem-7-chunk-0227.smt2,real,39916801,7,3991680139916801,84,5,86,
./QF_NRA/meti-tarski/sqrt/1mcosq/8/sqrt-1mcosq-8-chunk-0372.smt2,real,2612736001,9,26127360012612736001,153,7,155,
./QF_NRA/meti-tarski/sin/problem/10/sin-problem-10-2-chunk-0022.smt2,real,-8,1,-8-8,2,4,4,
./QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0181.smt2,real,970000000000000000000000000001,29,970000000000000000000000000001970000000000000000000000000001,704,12,706,
./QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0521.smt2,real,9892,3,98929892,26,7,28,
./QF_NRA/meti-tarski/CONVOI2/CONVOI2-chunk-0038.smt2,real,6250000001,9,62500000016250000001,51,7,53,
./QF_NRA/meti-tarski/sin/problem/7/sin-problem-7-chunk-0153.smt2,real,31415928,7,3141592831415928,68,5,70,
./QF_NRA/meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0469.smt2,real,2,1,22,3,3,5,
./QF_NRA/meti-tarski/sqrt/1mcosq/8/sqrt-1mcosq-8-chunk-0133.smt2,real,2612736001,9,26127360012612736001,153,7,155,
./QF_NRA/meti-tarski/sqrt/1mcosq/7/sqrt-1mcosq-7-chunk-0188.smt2,real,20922789888001,13,2092278988800120922789888001,221,6,223,
./QF_NRA/meti-tarski/sqrt/1mcosq/8/sqrt-1mcosq-8-chunk-0224.smt2,real,2248001455555215360001,21,22480014555552153600012248001455555215360001,525,8,527,
./QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0543.smt2,real,71,1,7171,8,6,10,
./QF_NRA/meti-tarski/Chua/2/VC2/L/Chua-2-VC2-L-chunk-0033.smt2,real,77,1,7777,3,4,5,
./QF_NRA/kissing/kissing_2_1.smt2,real,2,1,22,2,3,4,
./QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0344.smt2,real,4,1,44,5,4,7,
./QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0088.smt2,real,2,1,22,3,3,5,
./QF_NRA/meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0428.smt2,real,2,1,22,3,3,5,
./QF_NRA/meti-tarski/sqrt/1mcosq/8/sqrt-1mcosq-8-chunk-0621.smt2,real,809280523999877529600001,23,809280523999877529600001809280523999877529600001,667,8,669,
./QF_NRA/hycomp/ball_count_2d_plain.01.seq_lazy_linear_enc_global_2.smt2,real,11,1,1111,3,4,5,
./QF_NRA/meti-tarski/sin/cos/sin-cos-346-b-chunk-0193.smt2,real,31415928,7,3141592831415928,14,6,16,
./QF_NRA/meti-tarski/Chua/1/IL/L/Chua-1-IL-L-chunk-0070.smt2,real,156250000001,11,156250000001156250000001,35,6,37,
./QF_NRA/meti-tarski/sqrt/1mcosq/8/sqrt-1mcosq-8-chunk-0547.smt2,real,479001601,8,479001601479001601,104,5,106,
./QF_NRA/meti-tarski/exp/problem/10/3/weak/exp-problem-10-3-weak-chunk-0134.smt2,real,27649,4,2764927649,32,7,34,
./QF_NRA/meti-tarski/cos/3410/cos-3410-b-chunk-0012.smt2,real,101,2,101101,4,5,6,
./QF_NRA/meti-tarski/exp/problem/10/2/exp-problem-10-2-chunk-0072.smt2,real,6,1,66,5,4,7,
./QF_NRA/meti-tarski/Chua/2/VC1/L/Chua-2-VC1-L-chunk-0037.smt2,real,1571,3,15711571,7,5,9,
./QF_NRA/meti-tarski/sqrt/1mcosq/8/sqrt-1mcosq-8-chunk-0109.smt2,real,2612736001,9,26127360012612736001,153,7,155,
./QF_NRA/meti-tarski/sin/problem/7/sin-problem-7-chunk-0337.smt2,real,39916801,7,3991680139916801,84,5,86,
./QF_NRA/20220314-Uncu/Polynomial_Proof_Calls/ProveIneq_ISSAC10_ex1b.smt2,real,2,1,22,1,2,3,
./QF_NRA/meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0250.smt2,real,2,1,22,3,3,5,
./QF_NRA/hycomp/ball_count_1d_plain.01.seq_lazy_linear_enc_global_8.smt2,real,50,1,5050,3,5,5,
./QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0243.smt2,real,1800000000000000000000001,24,18000000000000000000000011800000000000000000000001,57,8,59,
./QF_NRA/meti-tarski/atan/problem/2/weak/atan-problem-2-weak-chunk-0154.smt2,real,3,1,33,4,4,6,
./QF_NRA/20211101-Geogebra/IsoRightTriangle-Bottema1_2b.smt2,real,5,1,55,3,4,5,
./QF_NRA/meti-tarski/atan/problem/2/sqrt/weak/atan-problem-2-sqrt-weak-chunk-0031.smt2,real,4,1,44,4,4,6,
./QF_NRA/meti-tarski/Chua/1/IL/L/Chua-1-IL-L-chunk-0016.smt2,real,290,2,290290,4,5,6,
./QF_NRA/20180501-Economics-Mulligan/MulliganEconomicsModel0021e.smt2,real,2,1,22,2,3,4,
./QF_NRA/meti-tarski/sqrt/1mcosq/7/sqrt-1mcosq-7-chunk-0036.smt2,real,31415928,7,3141592831415928,44,5,46,
./QF_NRA/meti-tarski/sin/problem/7/sin-problem-7-chunk-0135.smt2,real,31415928,7,3141592831415928,52,5,54,
./QF_NRA/meti-tarski/sin/cos/sin-cos-346-b-chunk-0315.smt2,real,31415928,7,3141592831415928,57,8,59,
./QF_NRA/20211101-Geogebra/IsoRightTriangle-Bottema1_9a.smt2,real,2,1,22,3,3,5,
./QF_NRA/meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0122.smt2,real,2,1,22,3,3,5,
./QF_NRA/meti-tarski/sin/344/3/sin-344-3-chunk-0047.smt2,real,5041,3,50415041,24,6,26,
./QF_NRA/meti-tarski/exp/problem/10/2/exp-problem-10-2-chunk-0119.smt2,real,6,1,66,16,6,18,
./QF_NRA/meti-tarski/atan/problem/2/weak/atan-problem-2-weak-chunk-0099.smt2,real,3,1,33,2,3,4,
./QF_NRA/meti-tarski/sin/cos/sin-cos-346-b-chunk-0417.smt2,real,31415928,7,3141592831415928,103,5,105,
./QF_NRA/meti-tarski/sin/cos/sin-cos-346-b-chunk-0510.smt2,real,479001601,8,479001601479001601,136,7,138,
./QF_NRA/hycomp/ball_count_2d_hill_simple.01.seq_lazy_lemmas_global_2.smt2,real,11,1,1111,3,4,5,
./QF_NRA/meti-tarski/Chua/2/VC1/U/Chua-2-VC1-U-chunk-0024.smt2,real,2685546875000001,15,26855468750000012685546875000001,126,8,128,
./QF_NRA/UltimateAutomizer/InVarSynth_threadpooling_out2.mover.bpl_Iteration2_0.smt2,real,2,1,22,2,3,4,
./QF_NRA/meti-tarski/sin/problem/7/sin-problem-7-chunk-0244.smt2,real,6227020801,9,62270208016227020801,126,6,128,
./QF_NRA/meti-tarski/sqrt/1mcosq/8/sqrt-1mcosq-8-chunk-0134.smt2,real,13168189440001,13,1316818944000113168189440001,273,7,275,
./QF_NRA/meti-tarski/Chua/2/IL/U/Chua-2-IL-U-chunk-0057.smt2,real,7800000000000000000001,21,78000000000000000000017800000000000000000001,161,8,163,
./QF_NRA/meti-tarski/sqrt/1mcosq/7/sqrt-1mcosq-7-chunk-0217.smt2,real,479001601,8,479001601479001601,104,5,106,
./QF_NRA/meti-tarski/Chua/1/VC2/L/Chua-1-VC2-L-chunk-0044.smt2,real,38146972656250000000000000001,28,3814697265625000000000000000138146972656250000000000000001,200,8,202,
./QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0244.smt2,real,4,1,44,5,4,7,
./QF_NRA/meti-tarski/polypaver/sqrt43-int/4vars/polypaver-sqrt43-int-4vars-chunk-0031.smt2,real,85070591730234615865843651857942052865,37,8507059173023461586584365185794205286585070591730234615865843651857942052865,148,9,150,
./QF_NRA/meti-tarski/cbrt/3/weak/cbrt-problem-3-weak-chunk-0110.smt2,real,37,1,3737,4,5,6,
./QF_NRA/hycomp/ball_count_2d_hill_simple.02.seq_lazy_linear_enc_global_12.smt2,real,11,1,1111,3,4,5,
./QF_NRA/meti-tarski/sqrt/1mcosq/8/sqrt-1mcosq-8-chunk-0406.smt2,real,316352583106560001,17,316352583106560001316352583106560001,425,7,427,
./QF_NRA/meti-tarski/sqrt/1mcosq/8/sqrt-1mcosq-8-chunk-0123.smt2,real,31415928,7,3141592831415928,90,6,92,
./QF_NRA/zankl/matrix-1-all-15.smt2,real,1,1,11,4,3,6,
./QF_NRA/meti-tarski/sqrt/1mcosq/8/sqrt-1mcosq-8-chunk-0274.smt2,real,809280523999877529600001,23,809280523999877529600001809280523999877529600001,667,8,669,
./QF_NRA/meti-tarski/exp/problem/10/3/weak/exp-problem-10-3-weak-chunk-0113.smt2,real,2305,3,23052305,21,7,23,
./QF_NRA/meti-tarski/exp/problem/10/2/exp-problem-10-2-chunk-0048.smt2,real,6,1,66,4,4,6,
./QF_NRA/meti-tarski/polypaver/bench-sqrt-3d/polypaver-bench-sqrt-3d-chunk-0164.smt2,real,5,1,55,4,4,6,
./QF_NRA/meti-tarski/bottom-plate-mixer/bottom-plate-mixer-chunk-0041.smt2,real,10000001,7,1000000110000001,14,6,16,
./QF_NRA/meti-tarski/atan/problem/1/atan-problem-1-chunk-0028.smt2,real,81,1,8181,3,5,5,
./QF_NRA/20180501-Economics-Mulligan/MulliganEconomicsModel0062a.smt2,real,1,1,11,2,2,4,
./QF_NRA/20220314-Uncu/Rational_Function_Proof_Calls_With_Disjunctive_Denominator_Simplifications/DDC_ProveIneq_ISSAC05_LevinRHSb.smt2,real,4,1,44,3,4,5,
./QF_NRA/hycomp/ball_count_2d_plain.02.seq_lazy_linear_enc_global_10.smt2,real,11,1,1111,3,4,5,
./QF_NRA/meti-tarski/Chua/1/VC2/U/Chua-1-VC2-U-chunk-0090.smt2,real,290,2,290290,4,5,6,
./QF_NRA/LassoRanker/CooperatingT2/seq2.t2.c_Iteration1_Loop_4-pieceTemplate.smt2,real,2,1,22,2,3,4,
./QF_NRA/meti-tarski/sin/problem/7/weak/sin-problem-7-weak-chunk-0166.smt2,real,31415928,7,3141592831415928,59,6,61,
